更新时间,#genre#
10-27 08:20_NFL常规赛_包装工vs钢人 英文原音,https://migu.188766.xyz/play?migutoken=701ebf349ce00bd34773ade9fdefb736&id=f7vDSsOd%2FhNOhyaNQjWg1fppdFfcJ%2B9TR5Ohy%2FHsvPw0eZMtKSNiqMWJITy1x5fmUw3CjEdooyMKhiOMWKO5pbWaDgJ3ncoP4rizh33H9TxjSc3DiBGrCf6HgnqAUWB06HztC84wYL9a72QwMv2Hi0U4nefEtlHYsiPSeUAs8v2EAIlGHyAXh0DmjE6WVJ5aOavMj9yxsRFJcbrBNwFNr%2BBOmdD2mkB242yDoxu1PS67Q6IRjyUXLhyl06Q5zwS4ZxpUZWPYTpl0Yo9KTHNg7FbMutfMcsqt%2FvG2qkblU6fE7VRTkk6QA8RObqzuPE0B&name=%2BRLY%2FsX7GSaoKZU5EzYR2JPKQBg45gjmjxhG8EH49ttPRToyQkF1kMAkv9ACdtglaa3VzmE%2BSF%2F8sFYlAtnD62j%2FMWasTDL%2BsFO0KJuey3s%3D
10-27 08:20_NFL常规赛_包装工vs钢人 傅皓南,https://migu.188766.xyz/play?migutoken=b1b017a94cee8c7f0173dd921da4b714&id=ciBdZo1iBY%2BvGKagos8NWfyR%2F2xaWLLsxtfu2dYpY3S8mM2JpFDRbAoARdRX0lg6dW1IfmKVg2C6HVHj0fW0JdTIscPXfhslWN1XOTmm9LwE1ecDuL1i8p%2BjO3lo3F80MIOubXAsV4jYCdi7xFuJQ2M3r9Rk2XWFnUQLA50U8AMbeJ8rwejs0TUuN54WpKmSSF6I38NoVfX8cZaFkyvFhUXc1glFwQhIyeEiVTU87nYbZz9FSqL3uUqvg1EEiQhCrH0hUTAb3sVfl6ZkwFs1bVHQ1bhYO7VxZSKnOP4Gyb3PkMb1JcFUfKErlxksFKNC&name=N4Fb%2Baalo8SeYxQDBPgFulNhzp7IVVd7BZXiEM7vrEziGEEb36C%2BvbILzkI%2BquLNWc%2B8y7FXdg8KwPlp5xQQJsIdGfdX4fO4%2F7I63J1ljFI%3D
10-27 08:20:00_NFL常规赛_钢人 vs 包装工_英文原音,http://www.i-movie.cn:35455/txsport/100005:2105138583/349289/1775614500.m3u8?txtoken=339b8b2a7cee833b1027d0d5e2cb686df694c5c90a6cb5d1f2eaf1bc8b21cc52d089ee8fef29919d15059525a12fcf05c89f8a8f5310dd79488985402583295d7047dab7f1eee51a3d08132c5ad5411d2f29e053a191380f3d3a9433d649084f52d488e12ce71a833713bddb10907a295ec4769f24da31294f26d03d8a
10-27 08:20:00_NFL常规赛_钢人 vs 包装工_傅皓南,http://www.i-movie.cn:35455/txsport/100005:2105138583/349289/1390978100.m3u8?txtoken=2fd916c45a73b18a2579bed7214b9adfb58e9e931359af1a92865f4ca2b37d090301ba4bee1a1e0ab0e146ba1b163fe5eb606c75782f7740c28e5062b4d6c6b9a695c969bcff19ab5e75e8ce83bd012e08a7fa6ac52fdfcd39bd252060bd91fb261334e7a6db1f280ce0c03b9a7c01e04908bb963e20c6a0e2e4032410
10-27 08:00_马拉松系列赛_2025北京房山良乡大学城半程马拉松,https://migu.188766.xyz/play?migutoken=6fb00df5edf45a953a9231396268b310&id=UrpTneNYkZ%2Fk5UGYR0vcDTvY%2F8Gqo%2FkfGEifccEy9f6P8Sm3g3nN66xhhtZI%2BOM2lFEhxhgV2HNiRWiqGyAN0RoXAQBul%2F3TpM%2FvUHQr7UxyQhBS9XGxUBj8a9nxSbptztiW4O1dATLvAvTPuQT2iJ2Ds6vDpADP8m2iio97sdMInDrqT7BBjo%2F1uLBinS0pnqvm8kcIwoRfCuz%2Fl5%2B62qF3wxersgWfUZo%2FUoicu%2FBDUjb3f5Xo7fQz3tjEWYTsNKZLY5xmsfJ%2F6uWoQmOs3g%2FO%2BTV14vnJYNWdmom44PdCRd1uAZfUUKiLtS7VsDzAQ80gNamYBQVNkhjHT0aOizRzmB6ypsYdnUbcHe3AKoYqjYPSVq8%2FO%2BdY5FRWDXg5B5MFXkqSBYfreckUystySJ%2FTnUAoc4ArD2Dl7kg2ipH2OVb97KWav5IMCL54DdXa&name=N75EkGJLk0%2FxBBBloLGOeudToHNWTX7xXmwsZoRMMzS3hXV0kle0UZbEK%2FlnidoGDd5ZCaw8VVk%2FO%2FL49I%2BEWLrRClmLt%2FpHYPO8PvZt%2BGB2Y22pAdGaFYVQNhHYYU0bAJxIp%2Fh6VqyirTu4xa1gwQ%3D%3D
10-27 08:00_篮球直播节目_[早安Tip_Off]2025_26赛季第六期 柯凡 孔德昕 果果,https://migu.188766.xyz/play?migutoken=18a6117e29d7f4c7094e4bc746dd350e&id=5WArkpD0p5vYJ3p7vLWoGeTBQj30Q8Wrk4Ou4280uuB5WJB8uZnrD5i7wLRnQTzSMHPPtlyXwMb6kJBtr%2Fr3M9XwJrvKBNfEbCNREyMJ5B3AI9Cf4Btbo%2FV15v0rBcfEsZqMu3SgO6ED964k23krbFSWoHc1FfomxsDoqaCK7QE%2FmT1OrA%2FB0WOLIghmsX3J3ZZl3nrSpQRvrvH0p46TtPqeyg0wkkG%2Be6PP%2BM%2BzL2Kil15VgexQzqHWvAA9Y1F5gYMGc%2FDqOaPQxN79q%2BGQ3lMcvSpoFyoZ4oMPTn4OFgUlYpK7au7U3ziu1aXujqa%2F&name=Kna4gVqHmmL9%2BR8IHNehQWOLvPC8BPhagHMMHuan8yYG7VXrTJKlrS%2BtceFf1pcNP7b2E%2BkiFIg4tq2lAuRakDMn9Z4mnR4RvBFnvB122QAkY5uVtwfRO4rvg4rGXk5HlVzWGE5pJatkNMP3rUPTMV0aLmLc3Hu7r5rALnSUX7c%3D
10-27 08:00_NBA_常规赛_步行者VS灰熊_邵化谦,https://migu.188766.xyz/play?migutoken=47d55093303feadc60ca6051e45c0699&id=YtnRLaTeva1vAxdxUXbKs6hc1WUIoLdZgU6Hc5C8W9pcnxWr26qoW%2BVrk26Y4yfVWzIS0rfB9YtlxFvpXvVbArdrr2M16bl4T58lhNiHx%2BP5KrfkiFmPaSavBgCCsIDvbJVQIIp3dplnvcfgf45cVvQ2j9SnE%2FTKNf3uSxGWgIV%2Fwt6rqbkOCYXvgmgOAxLRk7sMFPgrLAKcq4XuyPpoK1rzc2GC6rGIH9WdYcL6goSQkpnLrQqkPX0OelxdU7Hg1t4uC10vItVnZRmBZdZ5Mi1lRg8r4UgVyi%2F0dhGx6W1XKs1YopmzNGxWfv%2Bp1A6%2FTRNDEry%2BowuCy2QYVBRcDw%3D%3D&name=VTsdSadbuvDkw267AXB6xuS5vpHwtNaFBP1gdwxh341n44R4HE6jnfTsNILyjsbzjPlxygMwrHp7lijblWhgPpRjdcp9L4y4twtJLKTkPmw%3D
10-27 08:00_NBA_常规赛_步行者VS灰熊_英文原声,https://migu.188766.xyz/play?migutoken=107f9319fe8f8597549130a743b4be11&id=d8b9PD3WQWaL9KOg39XOnctCiZj%2B3fBv8n4UhdMOMgtOIGIzrAX9awffjclOXX%2FP%2BFSd7RiIYgFaYaqtGkwio8SfZxQcFq7ROTJVpHEy8KpC9llUWTIpg9F7kHRKsz9bZ0vZ166LckH5NoLcjvxgVWDvVUWNxLlJZSWfH9EFye3J8HCkPsrKK%2FN6FyjfOzZLOhzgkqrfK1Iw54HzQaiajVgydvT3HpuOyojlz1PbB3dLvlOArF0%2FKzmxAun5QG5JdkwmniYovFDg2j%2BucudpBFvbSg3ONBGUPQgax%2FpmxF4v%2FXJOOS9%2FaoP2w%2BkphAuxBkeED%2F2zxOmde2HG0yAkPQ%3D%3D&name=%2FUyh5popttEcYgrmxPdgULgWHduNbFWUjBKubswZXFVleuvgsxmklD2QxecebtE4DN5S1PV%2FiV2DONsQM%2BcZPJgGFZxuZvxPVEKHey9w%2FqQ%3D
10-27 08:00_NBA_常规赛_步行者VS灰熊_25/26赛季常规赛全场集锦：步行者103:128灰熊（20251026）,https://migu.188766.xyz/play?migutoken=ad566c55102c22f491861b35b641e502&id=cYPMX7H%2FixD36xmqMkdMJgU9xUyLDLReU578ubwTJ3YlSmme0V0DqNDnmig%2BiiA7MJ4KZUT1XAzTUDR%2BqIpIb%2FqWWvGPoz2pUS%2BW6kHg6cuDsIp0UXGK3ITrrDveT73vdB6ETyyjEXekSNpDhGC0ygscdTDW1x5ZA72iDXQb6sF81VWU%2BmLNr0I2FUpQ4oUcJAYdUezB1JVYnwp27dl70m4EbxEz9FFh2mwkNgmhoT1IPsZxG%2B%2BrKHeQn7vvC43ijNGSyrfjNMUAQzNnFL7%2BH3q5f%2FiGCFuOr21MMEDMMUIArtgHtUfY%2Fs5vP9cFwDZkPcf0H5TjP2sw5Zk0RXgA20IvZ7jih6IDEyTyt%2FA5kjNagzyOdtxRCGziWwSChKPfz7bmsYUDF4WPLrSsc1R%2BMKgtJEqR5DJsa7qAbGVZsn1d0VRqicplm9ki6mlnyOL3LxD3HAywsxV0vII2T4tfm8nGyxGt%2FtoiXOnG%2FEbU%2Bx8p3XPBVsYXCxQ93vimZmZnwLgFEmoTFJj%2BB9UFHSyf0w%3D%3D&name=INx9UbQqDzZ3EcfOyqDteXYXHs%2BfcxMFWIyPBnyBkd6o09KqoV2zUHWhC0KfXeTAkFIn1GDZthM1Om5DwB5J8pA7bfu2vXV%2ByKm7PHnYkaJBRxvP0vDSTlhSM32Fvh3KaV31yLlPq%2BnKsOr7tCG0ydocrV%2FoJ7UKD1X7clj%2BwcEWASX5KiTDpJCuMpUpaSer
10-27 08:00:00_篮球直播节目_《早安Tip-Off》2025-26赛季第六期_柯凡 孔德昕 果果,http://www.i-movie.cn:35455/txsport/100002:20256713/350475/1391148000.m3u8?txtoken=bbed5fbaa447ddd22033aea9ec26f333ec83828227eda41f86dd24054e8bc657f7e821d16985fb1661448437a4af4ad1333bdee5d45603be0092c26846f519a319076dd0930e483f7593145b496caf01a9e04ab15e81839118f2aa2449f5bad98350a4cf353dc0f05c997290b69ca88446f59d728420777d8266178eba
10-27 07:30_马拉松系列赛_天津银行·2025天津马拉松_天津马拉松、常州西太湖半马等6场,https://migu.188766.xyz/play?migutoken=808c254ab6dca25d89fe1e7dad262cd1&id=4f4tjREw7HQOzgeOgYmtLOgf%2BwIBp33HBVXGtMKTlfwEbCMpHLzY6kTWoQN%2BSXA%2FPV%2B7zUL4T87wYcDyr4AknnIGfWKifcXVWUYoOripzYxmz5KqZGOul5VnFtc%2FbmhArm%2FDt6aVDGOm5AJPCv3hcy6bggnENpUK2t4skFr6j%2B76aUG%2BzhBhqISp29Oea9w%2B97c4dKpAL08rNlG2JgndJ5rLkNzDE4ZgBBLleL1a85orp5C3LNa0%2FBnSsY9jNB1KbB8ecoxUm98TzuXdISr%2BDT%2B8g%2B9J4kXn4vyZ7EnpO4JX6J0qErheO9dZJCXzNPWQfXUIhfR%2BFQ21RQ6oBqC9unlB0v3At3NgX6UsNqzoFJDfEXeJqMQ6tBxz48ogIMZzERBz%2Fjf4m8ey%2F19T2gx%2FRD3YWKdAYiJVCUWP76cetakS2mKojrZ64yVem3Z%2BxNVP3r%2BWDTjmviJIFPeiecBaeAvbUjNkl%2BUN6tvrlpoZFP9pNbmuAF5W9nEElY0B7YliaX7HOztR8r%2BvsDIZ8xVXZwDJo1%2BfnlZqUyIlRJLY5Msg%2BeBB2G%2FNrzvYALXqYTVf&name=EsDxdNfF8kBS6x1t3LWagZZU0WAETTuA7hpJ7nZuD690%2FZbyKN61eZgOLfIQbr8FublyAhfFG5ybBwMqzY%2FIjbIS3XS2MG8awzMCa02HFLYqHxdaYzsCXBx3dip5SGvTNhowaQsfRKFxPA7yNt1%2B5qbfnkYUWFxWD%2BWap5jpKZEaOqx4U%2FteSmddwCgEBLLX
10-27 07:30_NBA常规赛_猛龙vs独行侠 英文原音,https://migu.188766.xyz/play?migutoken=5071d473d9004adb706d4dd96559e3de&id=Xs9YGHtz8y6atFryTN%2BdPjeM%2BlIm1i%2BtU%2FfAuW42r6lYYlfJ4I1PBm4m74euSVsDI7P352iTy9Po%2FNrH5ZVvU%2FGqm0CdjPOID1hcSGN38OCZifNI%2Fef6hH6nvKUdo1ZWwBP10ZUXm2oU3ccpCrsuVpkmL9LMXOdFC%2BG%2FUhlepwloO5tfFpCrlJ9f9s3XMh0md3rOOZnUXDd0f2NwESALMcFnOLX853%2BkPX3NK5nbtTdw1lefxfgTSgEuq%2BgZNuYJjNteZp9%2BauXKggmRQmQOd%2F%2BxuvUr8alub8IluNZeeMiRxm1C%2Fr3%2BaDlophPV5N5u&name=e8fAsyHiNKVOogwpOVpk2LSNRoIkwOEOCQ2WDBxh%2BwjtSzmmgJbJbe%2BYNcuGdsTVImUZoH4ZvFLHBxyQn9lpngP6RSvwF1%2FQpnnd3m%2BXJoQ%3D
10-27 07:30_NBA常规赛_猛龙vs独行侠 王兆丰,https://migu.188766.xyz/play?migutoken=ec4f1477d832ccade9ad2ae81ed2edb4&id=N3NuTnk1YIql874ZhhhBeoa1pnQeXTjUjtNbM0i7D40htfuGhe3GCoFIBs1WqYtxGijBEE7gaZAvwcuk8bIXVcsOyw8F1QpPLJmNgM14JrIuvcnzlYN1Za2aRN8AkGiGk1AVDHaa%2BqBocPII4L%2FkdyIDvFJ%2Fp0Q0KI601QAmEmTr3gfgecxOK2wMsgnIcpcQj1kcrD8VDA9bpVtAt9%2B2%2ByivJN7%2FTi3UvajBwVMsXE%2BCX0iYeTR09a7D43iGW8k%2FScOV8N%2Be3miw2%2BHkZnJpv%2FCfw2%2FOrcCmu3h%2Fqgtrf6hqL%2FloZdGU8TL5s6SCEY4C&name=YINyIVg4Y0d%2Bswnx7ZM0%2FUxAEA14vXUX7lDmlEyf0wDUFtvug5sLWRxuZIadchiSRT9aaPHdn%2F8AzOV4KYgLlBfe48VHzk%2BIdnXtCELUFpU%3D
10-27 07:30_NBA常规赛_猛龙VS独行侠_英文原声,https://migu.188766.xyz/play?migutoken=b9aa10fa12efe17eb4f80c4c795aff3e&id=PE0yZD4ouB0As3I9KW4tGnlHqRX4gJPlIR%2BDJuXDx0zT6lKBLcG9OWWoOynChffetHAMzXgmZbUcangg0PFYJLZTQYtjh61JOJ%2FP%2B2Y%2BMH8Fs7kRHE3gqdUIpC1kJ74fwW6ldeiebnDq0wFfuEonR91q7P21MQzU2YlOw2FS%2B0Rx0K4FMoTgyehJw51kN%2FCTdaHvLCh%2Fwl1uIllcBbq4rw%3D%3D&name=mds%2B2YlH4bh12VKghqWbBNJ4IuTW8Pk%2BpHZC6ISRGBJ6CITW5JiHgKiNeHinhVmnelqfzG%2FwHz55Z434DBILlL676xz%2FHOwLmR%2FI8Zmfc5o%3D
10-27 07:30_NBA常规赛_猛龙VS独行侠_英文原声,https://migu.188766.xyz/play?migutoken=0969d7a6c33fc4c061d40d437d2fafef&id=DpMaosErYVU4XvKLNdHiz%2BCFDuqhVTfripvv6xtupnUeLyNppiT1kREn1434qy7OszJf5gCzk%2FbICEgqd3%2Fz4oM6mvl7jHg6%2B4A2RC5zZfq92sdHrdLUhxBJViqiNMLqjQOfRloeIFPUkN%2BZbqYKxrCZwN4cgKpRvTJu2FFM3FH%2F31jEBJSLIcWDhtz93SrzIvzEPO0Q5E2dobrc0XF2tg%3D%3D&name=Jd34Qy0l5PEtVwOaP2yK9DioETrQjGBFROvEMdIZrOSxgH2lCKY7LXRxQCWrmA8BPlQq%2FwoVP24SUn3JKutwI6ge%2F268ztiEaCtuT%2BMN7ik%3D
10-27 07:30_NBA常规赛_猛龙VS独行侠_盛哲,https://migu.188766.xyz/play?migutoken=c55fa70de2ecd9ecdb17567f53a25283&id=vlXSn4ksAdJwDx%2FGyqj1J82dUaYDAamAKvxMTXBPJQ3Zqodl2bWGVz%2FDAtW%2F3CquPUdDi5fwyyqSa%2FN6dEPIbBmpNYA6024L1cy0aRUX4AlaZUO2sQNqiN%2FgaBY7Z7AxEra5AQ3CspHgSriGmYc%2FzKscH0NiJhEEoFbjqEk5eNZ7SMsXxwAfQr17FkN9e4uzI2xWBmRsYLpLf%2FHYMplEmg%3D%3D&name=mMI%2BfGDBpZtREvXA2DvAQWsISx1pqMe%2Frm1B%2BRf08H%2BKfTUFH%2BLHW13AVDW7VCDbR%2FjbGd6vqShUGcmBqZ41FPB8s7MwLqq8zoj0jfeyS70%3D
10-27 07:30_NBA常规赛_猛龙VS独行侠_盛哲,https://migu.188766.xyz/play?migutoken=2318bb4cc726b00f6e85491f29c7f600&id=Vh6g7kuwjzYe7F5nCpH27QgX3l4z2Evh7KC7NNrX4reQjmHtnSCHAiE%2FCxp8%2FT111S4Je84ElUqEUf2c%2BF9bwXG6BkhKOV0I%2Bk8RgB2IJeIbjVVcfv%2FnGva%2B6Vn%2FKCLByuilB7w5YpCp29vIm4zoYIdKlNBVazsoRPiEMYJYTtn6m2vmiu84V5C3Ra8zo5M7f%2F6nQrQjuJG%2B0oeTbvM7Ew%3D%3D&name=T%2BG9h%2F9DXZI7G18dRoKdEkYjaAbg0056nLCWdTWP7wpallHZOXLCAnV2ROmpLpPmpmiPScZfH76AwZ4AJioBjXpvjWD03aHH%2FMJjPb7xM%2BU%3D
10-27 07:30_NBA_常规赛_黄蜂VS76人_英文原声,https://migu.188766.xyz/play?migutoken=b69fe5e284ba7d15eb4e6c7b7065809e&id=rG3dGj8j4g9wNJwLGhJPF1DHI9uMYcuSLc9yzABldWxqkXhvycxXhQLEIGQOCNQSLpY2sECoXYMXA8l1tHmQbB5EoVyF3%2BfLHY4yajW1yE%2F5zfy1YJYnz3qHqchfko8on7x7W2%2B1l1OgEPRW7CFBRZ%2FIuYUNs7X%2FO6lpHnPGI3%2BbQyAgE9fmiOFw2oFrr3Vlxm9Gztjq%2F4Rdws%2Fs9zvWiNnLNj3zFDF2YxbYXlMzYu5TDJuR4V55IhEba6EKyQrsE8%2BE8BCtdb9%2BJ%2Be8OnpUQyCWUn1pbnAhflUYcvIPWdzgJGVfZB5EKzK5gcGRYCdk&name=JKuQ8yLLbO5UGEjNRCLQwoPRJEFn2hALf2O3EgVEuGQjc78pndYrw1zJRvxSD6sTd2IYKypL7sb9S%2FBjyclDnX0KZ1CsXhnQqPheuU33ACQ%3D
10-27 07:30_NBA_常规赛_黄蜂VS76人_刘沛元,https://migu.188766.xyz/play?migutoken=fa275be9236a6899281a9e99f88d309b&id=JAPi%2FmPJ1NbLR36epIkWEy00%2BV1du2njJg1jHfS9ueV3lcSRyQgGgne2WSH75YTVLmXS0Rnf3ED%2BlbA2lkAN6ENnIzpc6OlXvwOvTpiEVZgRlubaIKZnVBsft8wsy4zonP3zDBEsSY6iTQ%2Fg0ZEeAVLPgBTY452%2Fd%2BWyZ5pyD2PX65BPim4Csf9ltSGCR6F9CnJSKXJ4Gkjbc0ghbkP0JHzPRdLjjJrsVeJ868a6ldRofU%2F9Ch2l4DJvqzP5iDEVFUQgUWpWy%2Bxq%2FcRXDABcJz3Uy02lHk3Om6QmnXtpMZf%2FDZNZUEbr%2FyIO3jgJ4ti9&name=rBAVXTy%2BXP4VdD%2Bc0HrAghjREyiZLNuAM76SRzpPqfanlAX31SIiTYElOe%2BOxkyDRE0n87p5yGmfRKLjar7FSnmWzho4k%2FzqQ4katpPZHDY%3D
10-27 07:30_NBA_常规赛_雷霆VS老鹰_英文原声,https://migu.188766.xyz/play?migutoken=de3e776f4ae9182a41a51602fba1c6a5&id=PaxbwAzlDblIu47ggXs1k2Y0lnCnzkDXNHqKMOMLS599QpmcrseTsqW82NzQ5mXT4tyao7UkFdd5eSmtk9ANG1ia%2Fyt5GqVAqlngpDe9qZXlkTqYyr%2F2nbIXMoU8bYEdpPwyUr2tuZxHF7ZsFjgu8nY9tkfNFQj92lIeetzmXH19XYoBodIrDDp%2BTbaN1ezwszMy3nzgJKqqxMnTxBf%2FVjX2jOM99VblFv2MTTilsFQXz5%2Bne8lyK%2BpwQjSYS8VAtPLVveCtjOmHeDx3OEUufJTyIdHRdgwjHohfMZqqoVDazQ9MSr%2B9ZyTBG%2BStpLMfkin4cqANfdnElOfXwpsY8A%3D%3D&name=8e3QYBXyu%2B0GfZz1NsQYwVJfXnrcbTXvhkLJw6vtQHNePOGThXI3VLwz0SMJiqngRSwQSipxKq3eKpNCkC9YIr4CXhE6VE2r%2FFUeD%2BFxfn8%3D
10-27 07:30_NBA_常规赛_雷霆VS老鹰_罗森,https://migu.188766.xyz/play?migutoken=ba86412aec092d451973e7c1c5a11caf&id=LBWAU4NPZlEdikRzAQ2PNCW%2BFWqGyaoQ5vPcvizLmnMMngT6t2rNMuT1NOhdFAp5VXxAPtDnMjyhKd2prk%2B84ojLi60Q6YqE7wJdSFTylHs0Se%2F58bufkNwkMbwVHQ4eZB9q3QmzgFKomboPRQc0UL16DNU5IZRf77T9zFUqI2UgWNBO%2FXjv7Ir4szNHdo7gcgbfchWrzjrL4mblR59Wt9J0RAeTHF595awCk1Uh8D%2F0dV5sAnuhjVeeCACaMXEHivssvQh2gT%2BeoNenfRWKEyCBs7%2FWaq7%2Fz34JBm8RAtKYuyJzbNAn5Vaw4cJ4mMxo&name=axZElCxQV%2FT41%2BJ%2B3weMWJ6IeHfPyOTppYlhUnDK8jAfg922bOkJ33B2jZSnTLmWBmP9KBBsPRzaqXNxQJXYNTlxAjrPpu53SCTdZa8n8FQ%3D
10-27 07:30_NBA_常规赛_猛龙VS独行侠_英文原声,https://migu.188766.xyz/play?migutoken=672fd7a20106f23345b98a024acc3768&id=I3bevhgRza6ft94mSnvW0OkqyqnNVG25pZ8GjRB3m2gCBj9N9adUJIk6GYyFPL2t%2BJnC05SF3sNexhEERboKpJ4PBmg12s0WcV2t6IG%2FeZr6%2BF4bfVZfmmqjHZxB1wN2d%2B9xTK%2Bv1lxj7CbjJxkVt%2BRLxsV38HBWWlNNlK%2FlCIJqVgB85caIwUN3GuGguwzCzaUVrmDbdVacQz75gjqgAw9oW1dlt0OZLsjWjgftQpIGvXwuNqRPRpIY1KBkL%2FVLyUZkjzVLekb1Rr3VkABFmk1WQ18tfmMkxf1r%2FG8ybX1WEx07Vjbc54VokgNO0xNoF5NbVC6K%2FibJVciTsCrnzg%3D%3D&name=Cvp9i3xdN%2BNKLrPHRcEYcaQMWa%2Fg6zCKxZhLdGomLOIGsahKn89f5O9m3C8NG4OkieSeoWtS7YWsxIoyxDKL8S5SkIhf9%2BD0hkSfj065FFc%3D
10-27 07:30_NBA_常规赛_猛龙VS独行侠_盛哲,https://migu.188766.xyz/play?migutoken=6fbb28d20a363c9d7915eacff9532bba&id=I0QtaNIbgj%2FKoyp0SpPI50oY46%2FSsTXWXviX5Sir5E7KvCx0xrABhvrttIVBIIkjFLfI4w5LlUeEmwz8u9xYq5Vxx1Wm5%2Bvvk99bSsLjOVqFhL0ppvQwUWkU%2FvLDw8rCuZAGWFhE%2BiCEYoqvxccc6p8uE%2FPeNuzP%2FszeFlbEFPkq25zpIuDYMcIhYKMZP%2Bwzrqw6iKGCo3zX1DbvyzBnWVg8QuqYDiZWM%2Bsgn38dwhkoEEQ%2FMORks5g2P7YdR9FuforW4t314JqOQ1Nyi93EZ3JDCv0XoEwicSp5fRDhn3SXihAnMSIJ9FCb0bJFfIcE&name=MnE0AZcuqioLlwYtGaNMDR0%2B4O1c2hOIgTliZIZFD3GqO20zwU8zbAYwUwRyJA2QXUGlDI44GNhy23%2BmObJJ2fPRxjUmpdZwcQM3Oe2Quno%3D
10-27 07:30:00_NBA常规赛_独行侠 vs 猛龙_英文原音,http://www.i-movie.cn:35455/txsport/100000:10022500111/350033/1391095300.m3u8?txtoken=f1c3f28decad7683fbde0b9a8d9c9bfb9682a2ecedd38aa95b2bb06644432c872bcd7e3dbfc638939dbc15c3460c9895ee3d2e3f41a5e90b11135782aaa64fa62abb9d9f158ab05d947b567a723b4013c686ceedcdc7581554817de881472ebe49d20d0f82939b22df0d79d4e337da081d9d621af29d0c826557b3c702
10-27 07:30:00_NBA常规赛_独行侠 vs 猛龙_王兆丰,http://www.i-movie.cn:35455/txsport/100000:10022500111/350033/1391095100.m3u8?txtoken=f2b067d048333ec81950689d9e305e9d174f76a0caf1b68cd2af09bf5fea11b8b159e0caa4affe68135d7349ae7b8327ab74477ff1eed048f39f813c4dd55a96b6f6f4b02be0ec679290d1254bc8f29f55e1ebc20882b67b8e377de053a1b24dfb88cbd9fd8ecfad768a98a230e147a8c1d96a8ca43c2f8fe1748c2c6a
10-27 07:00_NBA常规赛_步行者vs森林狼 英文原音,https://migu.188766.xyz/play?migutoken=fa95ae773ce59e3cc6dd470c9bc9e3de&id=DmqRGUtuQUl8w1P5m11b9PX6CAnw1qyCTXyZunTnpXvPWemNXyVycgKshbQsUzkriCQEIz%2FDoHLnPkItZz%2BTYSnS9%2FteuIXske2otZPAfwo%2Fkfpn3VHW%2FpSV%2Feojvkob8Ai4%2BLQKquwLVACy89naVawDv%2BC4sMy0WtpCeaN4XW1ToUuDkzf9Dk1LM7Bncz5u2wUonCGjXm2Ne5KLFBZzRSuG4MCBJNccMLOp863I2L3%2FqMgjkW1K6UjcHlumB7qlNAe4lNzdMyNorOO%2FCZKE5pBStz%2BI0S7uQKZ5OxbxN80Hv%2BKfT6H863vuqJbUR%2F9Z&name=fT4cvAg4KO6I%2BY3ktX9jMcf9RxSpjj1atuh09qp%2FsPEVeOfg4d%2FWYMHYPs70hrY7vIE38ORVC1K1o4%2BZzr0ou9Qu7wMsWKKL199zqalYonA%3D
10-27 07:00_NBA常规赛_步行者vs森林狼 孔祥宇,https://migu.188766.xyz/play?migutoken=83c7d09e0da105984c4e9820269da8c3&id=VWvxyNkEIWE0tcq67bCHJXh%2BMYvnKNxV6WFIHT3aqcXKgwR4hwTjPODtTK0T55auUGV%2ByFO%2FESptjF5%2FU8qvez0P0jpdSoDMeqYdMet9JopLbzjCKGaezN3Bv2IYvryIZYcs9b1LzH8hO5gaNcBA%2F1891JuIbmdZlC%2BWBuEnyVLbcDaWdUGMH1Z3Ohk8djiGi3NZ6on8maJ%2FhVO9usqawgJuXIhy2eq8XHANjNqeQ%2FO%2BqIUuWdiljl3CqrA18F6PIL%2BLo64guXJjhvP6BuKIBDEYzOzVRa%2BdbGV1ZPV8ngjEgDmV9gQuPj3hPoleXIhC&name=%2By7ucKg1ipKTelpdc4ORc6tWYXr83Qot7ys%2BY%2Fi5h0xARS1OQSkySnNU%2FaDD1OW1anCp%2B8aTmhQRYNu68pmMEQsMKOo%2FykQg2G8B2D6SllQ%3D
10-27 07:00_NBA常规赛_步行者VS森林狼_英文原声,https://migu.188766.xyz/play?migutoken=d64e35b34f65e017dc5c1a84d03bee03&id=yzRws%2BbJ99kRtv4u9T5GkKreNWJoNO7jM1kaZ8jSXxleohZ9SK5UxoWIJYFSwWpgEmOrjPifCgq%2B%2FSMDGma7Zrz%2BBpdSEjna0DQFCawtk6b%2F%2FbnmZUhBSLrJs4NqXp2Ku6zHp8CJXoON1gsHSj1Yu%2Bbs%2FuW9lFBH7%2FJKpBnLSkuaO0HNHZNpSW4XzFUWBzh%2Bb0L6fU%2BgI9yQzbP%2Fbr%2F%2Bag%3D%3D&name=QYcsxuaTVoQgtrmLY2nZp74q62LoE57n3BDFVkw2aIrhoCCWWEFRloHtw3ruVW23Ul2rfqIAsjuS4nb3No8fr85oxsvmLI24tzpAZqpvIQs%3D
